territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,target,predict,real
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,6,0,0.37,0.38,480,0,0,0,0
1,2,3,156,147,3583,4.78,1229,1.64,36.25,206711,74932,2776,3.28,1448,1.71,41.13,205517,84523,15,1,30.33,32.41,22725,2,1,1,1
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,17,4,31.07,33.04,69482,4,1,0,1
13,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,17,0,43.66,45.37,3188,2,1,1,1
5,0,3,226,211,871,2.04,983,2.3,44.36,96411,42765,792,1.65,943,1.96,46.77,102918,48136,10,0,0.99,1.03,422,0,0,0,0
5,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,19,0,0.23,0.24,33,0,0,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2.0,46.9,134747,63194,16,0,0.12,0.12,68,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,8,0,0.36,0.37,465,0,0,0,0
1,0,5,156,47,727,5.38,189,1.4,37.15,36393,13520,579,3.66,275,1.74,43.57,36336,15831,16,0,0.38,0.41,52,0,0,0,0
11,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,10,0,3.26,3.44,149,1,1,0,1
0,0,3,69,67,1385,2.24,882,1.43,54.17,113909,61700,1148,1.62,909,1.28,59.93,118226,70854,2,0,3.25,3.38,2008,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,4,0,0.43,0.45,271,0,0,0,0
17,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,8,0,0.17,0.17,479,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,3,0,1.48,1.58,3318,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,14,0,0.19,0.19,862,0,0,0,0
8,3,6,67,63,4260,2.88,2643,1.79,45.85,322247,147740,3705,2.27,2631,1.61,51.29,318340,163264,2,0,3.73,3.92,5516,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,6,0,0.56,0.59,287,0,0,0,0
0,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,18,0,0.12,0.13,10,0,0,0,0
20,5,0,197,197,2257,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,3,0,0.79,0.83,791,0,0,0,0
14,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,14,0,0.21,0.22,1421,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,4,0,0.92,0.98,2054,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,17,2,44.73,46.72,22909,2,1,1,1
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,12,0,0.54,0.56,1892,0,0,0,0
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,3,0,1.57,1.65,115,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,4,0,0.82,0.86,1424,0,0,0,0
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,14,0,0.21,0.22,1948,0,0,0,0
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,0,0,0.64,0.67,146,0,0,0,0
13,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,8,0,0.18,0.19,13,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,9,0,0.11,0.12,13,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,20,0,0.87,0.91,1058,0,0,0,0
1,2,3,156,147,3583,4.78,1229,1.64,36.25,206711,74932,2776,3.28,1448,1.71,41.13,205517,84523,15,1,30.33,32.41,22725,2,1,1,1
4,7,12,347,294,9692,3.06,5630,1.78,59.67,530712,316659,7160,2.21,4118,1.27,59.7,543661,324589,7,0,0.09,0.09,282,0,0,0,0
8,3,6,67,61,4129,2.91,2541,1.79,45.89,309740,142127,3576,2.27,2522,1.6,51.34,306166,157191,3,0,2.06,2.16,2927,0,0,0,0
9,0,3,242,239,1678,2.67,1724,2.75,49.33,127235,62764,1450,2.03,1657,2.32,51.24,139267,71365,3,0,1.41,1.49,886,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,14,0,0.3,0.31,19,0,0,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,6,0,0.98,1.03,1683,0,0,0,0
11,10,38,134,96,11766,2.33,7730,1.53,57.68,876557,505633,10624,2.01,8004,1.51,60.86,869452,529185,1,1,9.62,10.0,48619,5,1,0,1
7,3,6,155,152,5896,3.45,3432,2.01,52.73,324469,171077,5064,2.72,3171,1.7,55.43,335983,186241,14,0,0.31,0.33,538,0,0,0,0
14,28,12,243,237,18758,2.28,13641,1.66,58.59,1401187,820941,16527,1.96,12416,1.48,60.27,1395648,841179,7,0,0.06,0.06,475,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,11,0,3.96,4.16,18443,0,0,0,0
3,1,2,75,72,1167,2.07,962,1.71,51.71,108991,56360,1074,1.63,1013,1.54,57.32,114612,65693,4,0,0.42,0.44,238,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,17,2,40.71,42.33,26161,2,1,1,1
0,0,3,69,61,983,2.15,655,1.43,54.61,83746,45730,813,1.54,662,1.25,60.34,87702,52920,12,0,1.46,1.51,667,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,11,0,4.75,4.99,4451,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,2,0,4.99,5.27,3823,0,0,0,0
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,2,0,3.8,4.01,279,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,1,0,8.95,9.29,6624,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,12,0,0.49,0.51,313,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,12,0,0.49,0.51,313,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,20,0,0.57,0.59,360,0,0,0,0
0,0,3,69,52,728,2.08,497,1.42,53.49,65359,34961,579,1.42,494,1.21,59.59,68656,40910,4,0,0.46,0.48,162,0,0,0,0
10,5,5,110,109,7521,3.65,4817,2.34,53.39,386248,206209,6352,2.87,4413,2.0,55.84,396094,221181,9,0,0.26,0.28,537,0,0,0,0
12,2,4,54,52,599,0.54,1994,1.78,50.11,223114,111803,859,0.8,3125,2.9,48.6,221905,107842,11,0,1.99,2.04,2226,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,18,0,0.22,0.24,171,0,0,0,0
19,4,4,277,276,4903,2.79,3640,2.07,51.06,343954,175627,4166,2.21,3584,1.9,51.26,367642,188454,1,0,7.85,8.25,13792,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,15,0,20.08,20.97,10284,0,0,0,0
13,0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,630,1.78,508,1.43,57.98,61179,35473,10,0,1.64,1.71,505,0,0,0,0
18,2,4,208,197,2970,2.98,1802,1.81,49.75,200663,99825,2688,2.54,1792,1.69,49.79,212364,105739,15,1,35.38,37.15,35315,3,1,1,1
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,2,0,6.05,6.19,7852,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,11,0,3.97,4.17,4839,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,19,0,0.62,0.63,801,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,4,0,0.58,0.61,543,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,4,0,0.43,0.45,279,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,3,0,2.03,2.14,4210,0,0,0,0
2,4,12,147,114,6612,3.06,4008,1.85,53.93,400722,216128,5782,2.54,3909,1.71,55.87,408206,228064,19,0,0.2,0.21,430,0,0,0,0
20,1,4,197,165,1450,2.16,1659,2.47,44.08,152282,67126,1238,1.65,1386,1.85,46.64,160879,75032,12,0,0.61,0.64,411,0,0,0,0
11,25,23,134,118,18434,2.22,12535,1.51,56.61,1468406,831301,16962,1.95,13135,1.51,59.99,1451192,870623,17,11,37.03,38.47,307867,20,1,1,1
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,17,3,40.88,42.93,38302,3,1,1,1
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,10,0,1.82,1.86,2361,0,0,0,0
5,0,3,226,211,871,2.04,983,2.3,44.36,96411,42765,792,1.65,943,1.96,46.77,102918,48136,3,0,0.73,0.77,313,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,20,0,0.57,0.59,360,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,19,0,0.17,0.18,212,0,0,0,0
2,5,11,147,121,7282,3.05,4415,1.85,53.9,443403,238980,6345,2.52,4326,1.72,55.81,451203,251832,3,0,0.79,0.83,1897,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,0,0,0.98,1.04,2185,0,0,0,0
18,2,4,208,194,2885,3.0,1739,1.81,49.63,193884,96222,2595,2.54,1736,1.7,49.65,205538,102042,3,0,0.68,0.72,657,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,6,0,0.55,0.57,549,0,0,0,0
16,0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,696,1.67,505,1.22,57.8,71900,41560,12,0,1.27,1.32,469,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,16,0,0.1,0.11,80,0,0,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2.0,55.85,375399,209660,4,0,0.86,0.91,1675,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,4,0,0.78,0.82,1605,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,4,0,0.57,0.6,692,0,0,0,0
13,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,3,0,2.52,2.62,184,0,0,0,0
3,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,8,0,0.27,0.28,20,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,19,0,0.2,0.21,23,0,0,0,0
14,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,17,9,37.55,39.13,258223,17,1,1,1
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,2,1,5.69,5.98,20045,1,1,0,1
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,1,0,8.47,8.89,10320,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,17,3,34.77,36.51,42392,3,1,1,1
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,11,0,2.45,2.61,2045,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,8,0,0.2,0.21,707,0,0,0,0
0,0,3,69,52,728,2.08,497,1.42,53.49,65359,34961,579,1.42,494,1.21,59.59,68656,40910,2,0,2.98,3.09,1041,0,0,0,0
12,0,6,54,38,248,0.55,854,1.88,50.27,90256,45373,389,0.89,1273,2.92,47.9,91119,43643,15,0,40.85,41.86,18534,4,1,1,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,18,0,0.22,0.24,171,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,16,0,0.19,0.2,188,0,0,0,0
14,31,9,243,241,20361,2.29,14624,1.65,58.71,1512448,887919,17955,1.97,13394,1.47,60.39,1507259,910159,19,0,0.2,0.21,1793,0,0,0,0
15,5,4,141,140,5951,2.91,3947,1.93,54.5,375118,204448,5077,2.26,3905,1.74,57.94,388035,224839,11,0,7.57,7.96,15482,1,1,0,1
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,19,0,0.2,0.21,701,0,0,0,0
13,0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,630,1.78,508,1.43,57.98,61179,35473,0,0,0.48,0.5,148,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,14,0,0.16,0.17,162,0,0,0,0
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,16,0,0.23,0.24,17,0,0,0,0
18,6,0,208,208,3617,2.97,2184,1.79,50.6,240917,121898,3228,2.51,2141,1.67,50.74,253219,128488,9,0,0.21,0.22,259,0,0,0,0
1,5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,3027,3.25,1567,1.68,41.2,225748,93009,1,0,8.0,8.54,6626,0,0,0,0
17,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,1,0,6.7,7.04,19428,16,1,0,1
2,4,12,147,120,7020,3.02,4307,1.85,54.13,429478,232474,6114,2.49,4219,1.72,56.04,437418,245111,5,0,0.08,0.09,196,0,0,0,0
8,1,8,67,56,3158,2.99,1997,1.89,45.91,229911,105547,2788,2.38,2002,1.71,51.36,228474,117338,4,0,0.78,0.82,825,0,0,0,0
8,6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,4232,2.24,3038,1.61,51.3,367573,188561,4,0,0.82,0.86,1403,0,0,0,0
14,3,37,243,142,4624,2.25,3933,1.91,57.73,356062,205571,3641,1.71,3187,1.5,58.91,360682,212474,18,0,0.21,0.22,424,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,6,0,0.68,0.71,503,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,2,0,3.82,3.99,1955,0,0,0,0
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,16,0,0.31,0.33,23,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,14,0,0.16,0.17,162,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,10,0,2.87,3.05,6413,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,4,0,0.5,0.52,255,0,0,0,0
14,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,8,0,0.18,0.19,1257,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,10,0,4.77,5.0,8238,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,20,0,3.35,3.49,387,1,0,0,0
17,184,42,3092,3071,123124,2.6,84045,1.77,54.27,8735809,4741296,106145,2.12,81399,1.63,56.72,8829750,5008073,3,0,1.28,1.34,60872,3,1,0,1
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,15,0,48.23,51.42,3627,7,1,1,1
17,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,0,0,0.48,0.51,1399,1,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,18,0,0.21,0.22,356,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,12,0,0.74,0.78,694,0,0,0,0
17,209,17,3092,3087,128180,2.56,87563,1.75,54.44,9210758,5014231,111232,2.1,85420,1.61,56.92,9308618,5298123,19,0,0.2,0.21,10234,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,9,0,0.04,0.04,3,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,13,0,0.09,0.1,70,0,0,0,0
7,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,17,0,43.75,46.62,4694,5,1,1,1
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,1,0,11.05,11.6,10352,0,0,0,0
0,0,3,69,67,1385,2.24,882,1.43,54.17,113909,61700,1148,1.62,909,1.28,59.93,118226,70854,15,0,16.47,17.1,10163,0,0,0,0
19,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,17,4,35.35,37.17,62813,4,1,1,1
11,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,2,0,5.49,5.79,251,3,1,1,1
19,4,4,277,273,4839,2.78,3597,2.07,51.04,340875,173982,4106,2.2,3541,1.9,51.21,364336,186588,13,0,0.26,0.27,445,0,0,0,0
8,1,8,67,54,2871,3.01,1821,1.91,46.8,203731,95339,2549,2.4,1860,1.75,52.29,203490,106400,9,0,0.39,0.41,370,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,10,0,2.04,2.14,130,0,0,0,0
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,8,0,0.16,0.17,48,0,0,0,0
17,27,199,3092,2457,51810,2.75,37722,2.0,52.57,3581611,1882803,43185,2.13,35592,1.75,54.55,3720119,2029146,16,0,0.17,0.17,3114,0,0,0,0
9,0,3,242,236,1540,2.66,1594,2.75,49.15,117861,57929,1347,2.04,1568,2.37,51.14,129328,66143,9,0,0.16,0.17,92,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,9,0,0.22,0.23,1017,0,0,0,0
10,1,9,110,73,3922,3.86,2479,2.44,52.93,192147,101703,3214,2.92,2285,2.07,54.79,201162,110215,14,0,0.28,0.3,288,0,0,0,0
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,14,0,0.22,0.23,65,0,0,0,0
17,226,0,3092,3092,129599,2.54,88539,1.74,54.5,9343084,5092424,112666,2.09,86473,1.61,57.0,9439701,5380451,18,0,0.15,0.15,7499,0,0,0,0
11,26,22,134,120,19257,2.23,13106,1.52,56.77,1521938,863960,17686,1.96,13712,1.52,60.17,1502795,904228,14,0,0.45,0.47,3907,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,4,0,0.71,0.73,922,0,0,0,0
4,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,14,0,0.17,0.18,51,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,1,2,9.96,10.46,35068,2,1,0,1
7,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,0,0,0.7,0.74,75,0,0,0,0
11,19,29,134,111,15591,2.24,10540,1.51,56.7,1230187,697512,14315,1.96,10979,1.5,60.1,1217334,731663,16,0,0.18,0.19,1288,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,12,0,0.58,0.61,579,0,0,0,0
0,0,3,69,66,1366,2.23,868,1.42,54.18,112972,61205,1138,1.62,905,1.29,59.94,117227,70269,13,0,0.1,0.11,62,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,8,0,0.3,0.32,667,0,0,0,0
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,6,0,0.8,0.84,183,0,0,0,0
20,2,3,197,192,1870,2.24,2066,2.47,44.75,186681,83547,1575,1.7,1724,1.86,47.24,196339,92741,6,0,0.46,0.48,386,0,0,0,0
16,1,17,55,31,3148,2.15,2254,1.54,54.16,270421,146456,2673,1.7,2344,1.49,58.51,268474,157088,4,0,0.98,1.02,1441,0,0,0,0
8,1,8,67,54,2871,3.01,1821,1.91,46.8,203731,95339,2549,2.4,1860,1.75,52.29,203490,106400,13,0,0.22,0.24,214,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,5,0,0.09,0.1,6,0,0,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2.0,55.85,375399,209660,19,0,0.22,0.23,430,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,14,0,0.26,0.28,246,0,0,0,0
18,6,0,208,208,3617,2.97,2184,1.79,50.6,240917,121898,3228,2.51,2141,1.67,50.74,253219,128488,0,0,0.56,0.58,679,0,0,0,0
16,6,12,55,43,5501,2.16,4073,1.6,54.47,467643,254703,4758,1.76,4214,1.56,58.95,459341,270790,17,3,38.18,39.67,97239,9,1,1,1
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,2,0,2.3,2.39,1480,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,0,0,1.03,1.09,2106,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,11,0,10.46,10.92,5356,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,20,0,0.74,0.78,1649,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,20,0,0.41,0.43,209,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,8,0,0.14,0.15,256,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,14,0,0.26,0.28,246,0,0,0,0
16,9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,6052,1.76,5142,1.5,58.03,592606,343873,9,0,0.26,0.27,837,0,0,0,0
4,11,8,347,330,12094,3.09,6945,1.77,59.77,655075,391515,8894,2.22,5144,1.28,60.0,667756,400649,2,0,4.16,4.38,16304,1,1,0,1
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,5,0,0.07,0.08,264,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,19,0,0.2,0.21,154,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,1,1,9.36,9.95,20920,1,1,0,1
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,20,0,0.61,0.64,1266,0,0,0,0
14,32,8,243,242,20665,2.28,14809,1.63,58.64,1548193,907812,18317,1.97,13649,1.46,60.29,1545878,932006,19,0,0.2,0.21,1830,0,0,0,0
15,3,6,141,134,5085,2.97,3359,1.96,54.77,313074,171481,4247,2.25,3341,1.77,58.16,325149,189092,1,0,10.14,10.66,17386,1,1,0,1
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,11,0,2.51,2.63,2519,0,0,0,0
